 an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1945.00   -0.102007    0.064683    0.160469    0.029686  -0.0003736   0.0000000    0.115670    0.000000    0.012365    0.000000
   1945.05   -0.185095    0.040935    0.183394    0.025843   0.0000102   0.0000000    0.116327    0.000000    0.012430    0.000000
   1945.10   -0.234048    0.044777    0.257393    0.021257  -0.0001874   0.0000000    0.115727    0.000000    0.011806    0.000000
   1945.15   -0.226882    0.046320    0.268436    0.023169   0.0001757   0.0000000    0.116725    0.000000    0.010673    0.000000
   1945.20   -0.155790    0.046975    0.312317    0.024447   0.0000845   0.0000000    0.118227    0.000000    0.009797    0.000000
   1945.25   -0.145905    0.044287    0.366935    0.022978  -0.0002773   0.0000000    0.118005    0.000000    0.009265    0.000000
   1945.30   -0.139134    0.035433    0.421725    0.020846   0.0002003   0.0000000    0.118343    0.000000    0.008019    0.000000
   1945.35   -0.079472    0.037205    0.424857    0.017725  -0.0004133   0.0000000    0.118978    0.000000    0.008328    0.000000
   1945.40    0.002477    0.033275    0.428660    0.017939  -0.0002051   0.0000000    0.116903    0.000000    0.008418    0.000000
   1945.45    0.051427    0.041566    0.424938    0.019186   0.0001376   0.0000000    0.115578    0.000000    0.008018    0.000000
   1945.50    0.156358    0.034128    0.379168    0.017064  -0.0000367   0.0000000    0.112820    0.000000    0.008609    0.000000
   1945.55    0.180718    0.038657    0.323625    0.019972  -0.0000959   0.0000000    0.108774    0.000000    0.008994    0.000000
   1945.60    0.211320    0.036509    0.277304    0.018523   0.0000382   0.0000000    0.107662    0.000000    0.008290    0.000000
   1945.65    0.219582    0.035930    0.229441    0.015440   0.0000025   0.0000000    0.106224    0.000000    0.008783    0.000000
   1945.70    0.250780    0.044310    0.134023    0.021061  -0.0000356   0.0000000    0.106653    0.000000    0.009048    0.000000
   1945.75    0.313869    0.053107    0.056066    0.022944   0.0002828   0.0000000    0.106460    0.000000    0.009249    0.000000
   1945.80    0.230780    0.040419    0.013780    0.016627  -0.0001321   0.0000000    0.109002    0.000000    0.010688    0.000000
   1945.85    0.117602    0.040193   -0.002229    0.021310  -0.0001680   0.0000000    0.111152    0.000000    0.010956    0.000000
   1945.90    0.037888    0.041688   -0.023029    0.023558   0.0001694   0.0000000    0.112922    0.000000    0.011721    0.000000
   1945.95   -0.020778    0.052441   -0.040172    0.025540  -0.0001745   0.0000000    0.114123    0.000000    0.012598    0.000000
   1946.00   -0.078561    0.054123   -0.006101    0.028314   0.0000568   0.0000000    0.113817    0.000000    0.013432    0.000000
   1946.05   -0.220368    0.046354    0.030111    0.021887   0.0001657   0.0000000    0.114561    0.000000    0.012748    0.000000
   1946.10   -0.207092    0.040970    0.075680    0.021018  -0.0001174   0.0000000    0.114872    0.000000    0.012307    0.000000
   1946.15   -0.244296    0.034392    0.124969    0.016443  -0.0001727   0.0000000    0.114352    0.000000    0.011690    0.000000
   1946.20   -0.336820    0.041418    0.170960    0.022793   0.0000556   0.0000000    0.116159    0.000000    0.010399    0.000000
   1946.25   -0.254573    0.038616    0.239312    0.016863  -0.0000952   0.0000000    0.117348    0.000000    0.009766    0.000000
   1946.30   -0.266920    0.033203    0.315905    0.018279  -0.0001370   0.0000000    0.116810    0.000000    0.009281    0.000000
   1946.35   -0.224719    0.034191    0.354467    0.019902   0.0002901   0.0000000    0.116838    0.000000    0.008400    0.000000
   1946.40   -0.095498    0.035295    0.419540    0.016301  -0.0002070   0.0000000    0.115837    0.000000    0.008497    0.000000
   1946.45   -0.088238    0.029204    0.471806    0.020122   0.0003002   0.0000000    0.113398    0.000000    0.008675    0.000000
   1946.50   -0.042843    0.023039    0.447013    0.017851   0.0002177   0.0000000    0.111336    0.000000    0.008331    0.000000
   1946.55    0.084303    0.020143    0.429148    0.016591  -0.0001761   0.0000000    0.108410    0.000000    0.008980    0.000000
   1946.60    0.127249    0.024265    0.436927    0.016218   0.0000501   0.0000000    0.105373    0.000000    0.009108    0.000000
   1946.65    0.191572    0.024769    0.399156    0.016188   0.0000558   0.0000000    0.104896    0.000000    0.009298    0.000000
   1946.70    0.278718    0.028287    0.311599    0.022705   0.0000130   0.0000000    0.104823    0.000000    0.009389    0.000000
   1946.75    0.349463    0.023913    0.303679    0.018286   0.0000221   0.0000000    0.105716    0.000000    0.009945    0.000000
   1946.80    0.321183    0.024929    0.251514    0.017293   0.0001717   0.0000000    0.107552    0.000000    0.010648    0.000000
   1946.85    0.301220    0.036928    0.121707    0.023238  -0.0000951   0.0000000    0.109414    0.000000    0.011708    0.000000
   1946.90    0.284966    0.034841    0.080449    0.024273  -0.0000403   0.0000000    0.111641    0.000000    0.011893    0.000000
   1946.95    0.241167    0.038911    0.023558    0.029987   0.0003007   0.0000000    0.113297    0.000000    0.012662    0.000000
   1947.00    0.157014    0.035492    0.048438    0.026808  -0.0002537   0.0000000    0.114085    0.000000    0.012843    0.000000
   1947.05    0.097910    0.039304    0.053732    0.026613   0.0000371   0.0000000    0.113541    0.000000    0.013098    0.000000
   1947.10   -0.020321    0.032332   -0.002080    0.021400   0.0001797   0.0000000    0.114259    0.000000    0.012322    0.000000
   1947.15   -0.067654    0.034976    0.034600    0.020232  -0.0000873   0.0000000    0.114589    0.000000    0.011790    0.000000
   1947.20   -0.148091    0.031796   -0.002568    0.021794   0.0000367   0.0000000    0.114476    0.000000    0.010815    0.000000
   1947.25   -0.159976    0.032083    0.048165    0.023981   0.0001394   0.0000000    0.116826    0.000000    0.009728    0.000000
   1947.30   -0.204143    0.024148    0.196993    0.019613  -0.0002097   0.0000000    0.116763    0.000000    0.009386    0.000000
   1947.35   -0.259241    0.030397    0.233483    0.020843  -0.0000399   0.0000000    0.116417    0.000000    0.008893    0.000000
   1947.40   -0.200688    0.023063    0.272085    0.018256   0.0002352   0.0000000    0.116053    0.000000    0.008328    0.000000
   1947.45   -0.181732    0.026386    0.320312    0.019612  -0.0002625   0.0000000    0.113492    0.000000    0.008741    0.000000
   1947.50   -0.118882    0.034497    0.382313    0.019453   0.0000273   0.0000000    0.110804    0.000000    0.008560    0.000000
   1947.55   -0.043205    0.027553    0.404792    0.018343   0.0001517   0.0000000    0.108175    0.000000    0.008695    0.000000
   1947.60    0.065264    0.021654    0.441556    0.019160  -0.0003407   0.0000000    0.106084    0.000000    0.009236    0.000000
   1947.65    0.106151    0.023412    0.465034    0.018770   0.0001435   0.0000000    0.103754    0.000000    0.008984    0.000000
   1947.70    0.157912    0.025965    0.459641    0.016369   0.0000751   0.0000000    0.104493    0.000000    0.010194    0.000000
   1947.75    0.210589    0.024675    0.430203    0.014618   0.0000613   0.0000000    0.105141    0.000000    0.009989    0.000000
   1947.80    0.259183    0.026946    0.417281    0.017271   0.0000969   0.0000000    0.106615    0.000000    0.010668    0.000000
   1947.85    0.268123    0.023514    0.400116    0.018626   0.0000377   0.0000000    0.109666    0.000000    0.011671    0.000000
   1947.90    0.244740    0.038883    0.333953    0.026068  -0.0001977   0.0000000    0.110005    0.000000    0.012791    0.000000
   1947.95    0.273107    0.031011    0.308769    0.019349   0.0000061   0.0000000    0.111998    0.000000    0.012596    0.000000
   1948.00    0.236145    0.037799    0.303081    0.020529   0.0000717   0.0000000    0.113216    0.000000    0.013256    0.000000
   1948.05    0.198383    0.028298    0.241672    0.019984  -0.0002111   0.0000000    0.113640    0.000000    0.013237    0.000000
   1948.10    0.229575    0.027884    0.192436    0.022034   0.0002366   0.0000000    0.113064    0.000000    0.012522    0.000000
   1948.15    0.152359    0.028017    0.107598    0.020582  -0.0000186   0.0000000    0.114343    0.000000    0.011732    0.000000
   1948.20    0.186800    0.023017    0.105557    0.018113  -0.0001679   0.0000000    0.114556    0.000000    0.011111    0.000000
   1948.25    0.131943    0.026518    0.079084    0.021916   0.0002067   0.0000000    0.114925    0.000000    0.009690    0.000000
   1948.30    0.084479    0.027347    0.051726    0.023237  -0.0000459   0.0000000    0.117038    0.000000    0.009026    0.000000
   1948.35    0.008190    0.025921    0.070879    0.018330  -0.0001105   0.0000000    0.115438    0.000000    0.009262    0.000000
   1948.40   -0.028081    0.024278    0.079514    0.022721   0.0001494   0.0000000    0.114929    0.000000    0.008731    0.000000
   1948.45   -0.059275    0.023955    0.130029    0.019824  -0.0000246   0.0000000    0.113418    0.000000    0.008808    0.000000
   1948.50   -0.046822    0.023046    0.128653    0.018172  -0.0002339   0.0000000    0.109650    0.000000    0.009480    0.000000
   1948.55   -0.062119    0.026886    0.122024    0.018003   0.0000797   0.0000000    0.107241    0.000000    0.008618    0.000000
   1948.60   -0.066667    0.020803    0.197930    0.018252   0.0000678   0.0000000    0.105298    0.000000    0.009193    0.000000
   1948.65   -0.080790    0.023107    0.249796    0.014798  -0.0001889   0.0000000    0.104228    0.000000    0.009432    0.000000
   1948.70   -0.121626    0.021300    0.241688    0.016013   0.0001347   0.0000000    0.103159    0.000000    0.009097    0.000000
   1948.75   -0.078841    0.021175    0.297464    0.020444  -0.0000438   0.0000000    0.105156    0.000000    0.010697    0.000000
   1948.80   -0.035366    0.023067    0.335625    0.019370  -0.0001254   0.0000000    0.106141    0.000000    0.010644    0.000000
   1948.85   -0.044104    0.023159    0.367852    0.020857  -0.0000389   0.0000000    0.108208    0.000000    0.011025    0.000000
   1948.90   -0.002669    0.024634    0.415604    0.020055  -0.0000558   0.0000000    0.111435    0.000000    0.012145    0.000000
   1948.95    0.006796    0.023132    0.457819    0.023981   0.0000420   0.0000000    0.110895    0.000000    0.013342    0.000000
   1949.00    0.031489    0.037035    0.391524    0.026097   0.0001519   0.0000000    0.112609    0.000000    0.012781    0.000000
   1949.05    0.067811    0.027657    0.409406    0.023131   0.0001434   0.0000000    0.113227    0.000000    0.013159    0.000000
   1949.10    0.046663    0.025492    0.353649    0.028437  -0.0002170   0.0000000    0.112972    0.000000    0.012757    0.000000
   1949.15    0.145164    0.021459    0.358381    0.022593   0.0000637   0.0000000    0.113104    0.000000    0.011310    0.000000
   1949.20    0.183918    0.024461    0.303118    0.020468  -0.0000234   0.0000000    0.114917    0.000000    0.010468    0.000000
   1949.25    0.183889    0.018397    0.249302    0.021298  -0.0001927   0.0000000    0.115041    0.000000    0.009714    0.000000
   1949.30    0.183131    0.016112    0.203695    0.017190   0.0001419   0.0000000    0.115527    0.000000    0.008252    0.000000
   1949.35    0.157081    0.017372    0.158800    0.017394  -0.0001693   0.0000000    0.116396    0.000000    0.008217    0.000000
   1949.40    0.159759    0.016165    0.130716    0.017096   0.0000300   0.0000000    0.113739    0.000000    0.008672    0.000000
   1949.45    0.119205    0.026411    0.064059    0.019921  -0.0000023   0.0000000    0.112446    0.000000    0.008403    0.000000
   1949.50    0.168612    0.018709    0.050282    0.020678  -0.0000502   0.0000000    0.109457    0.000000    0.008881    0.000000
   1949.55    0.097565    0.019710    0.056456    0.019953  -0.0001056   0.0000000    0.105644    0.000000    0.009176    0.000000
   1949.60    0.058892    0.018509    0.041689    0.020113   0.0000323   0.0000000    0.104163    0.000000    0.008465    0.000000
   1949.65    0.030063    0.018322    0.039870    0.016241  -0.0000772   0.0000000    0.102974    0.000000    0.009089    0.000000
   1949.70   -0.068558    0.015304    0.023549    0.015092  -0.0000721   0.0000000    0.102711    0.000000    0.009072    0.000000
   1949.75   -0.105053    0.016713    0.076712    0.016303   0.0001867   0.0000000    0.103359    0.000000    0.009124    0.000000
   1949.80   -0.150981    0.020107    0.118279    0.021002  -0.0000078   0.0000000    0.105672    0.000000    0.010459    0.000000
   1949.85   -0.191359    0.027118    0.196713    0.021091  -0.0000450   0.0000000    0.107035    0.000000    0.010729    0.000000
   1949.90   -0.187724    0.026403    0.276397    0.013236   0.0002457   0.0000000    0.109105    0.000000    0.011179    0.000000
   1949.95   -0.237485    0.030490    0.331795    0.019152  -0.0002967   0.0000000    0.111278    0.000000    0.012201    0.000000
   1950.00   -0.188514    0.027646    0.403108    0.017060  -0.0000274   0.0000000    0.110425    0.000000    0.012781    0.000000
   1950.05   -0.147917    0.021799    0.421542    0.015719   0.0001740   0.0000000    0.111678    0.000000    0.012455    0.000000
   1950.10   -0.079366    0.021179    0.492529    0.014596  -0.0000145   0.0000000    0.111735    0.000000    0.012194    0.000000
   1950.15   -0.029781    0.021819    0.525482    0.014934  -0.0001211   0.0000000    0.111904    0.000000    0.011256    0.000000
   1950.20    0.040830    0.019013    0.499259    0.016627   0.0000536   0.0000000    0.113123    0.000000    0.009816    0.000000
   1950.25    0.108142    0.019750    0.489807    0.013329  -0.0000351   0.0000000    0.114656    0.000000    0.009321    0.000000
   1950.30    0.178795    0.016878    0.463490    0.013280  -0.0000555   0.0000000    0.114826    0.000000    0.008312    0.000000
   1950.35    0.241159    0.015934    0.427413    0.013884   0.0001948   0.0000000    0.114962    0.000000    0.007585    0.000000
   1950.40    0.259365    0.019482    0.331010    0.018005  -0.0002583   0.0000000    0.114353    0.000000    0.007952    0.000000
