Code;Name;Elong.rad;PhiGd.rad;height.m;x.m;y.m;z.m;PhiGc.rad;rho.m;CosPhiGc;SinPhiGc
J52;Observatorio Pinsoro;-0,0233734493427085;0,736512001206265;370,494078911726;4731159,6637916;-110603,663063131;4262255,8364;0,733170911670748;6368903,33962587;0,74198;0,66826
J53;Posadas;-0,0891378046237048;0,659768184667077;101,398039320547;5025981,03035832;-449195,24662185;3888158,79098;0,656517985440698;6370246,50001744;0,791142;0,609607
J54;Bradford Robotic Telescope;-0,288143387528752;0,493895160290215;2421,86129985115;5390478,15148097;-1597694,38300179;3006782,7588;0,491097747715456;6375784,23424806;0,88149;0,47142
J55;Los Altos de Arguineguin Observatory;-0,273765365150823;0,484658186123751;90,5933574025462;5437454,34034767;-1526925,03411843;2953907,9782;0,481894461278193;6373616,0934635;0,88549;0,46313
J56;Observatorio La Avejerilla;-0,271335866832046;0,488043969149807;1862,73090369391;5432975,3838484;-1511436,67204944;2973743,9936;0,485268183394116;6375328,67188749;0,88416;0,46624
J57;Centro Astron~A^3mico Alto Turia, Valencia;-0,0193576212667941;0,69726176597991;1279,8781420013;4896326,80745419;-94793,0804416839;4074566,31062;0,693957998477684;6370643,02509045;0,767817;0,638833
J58;Brynllefrith Observatory, Llantwit Fardre;-0,0582172025295231;0,899823191444652;115,68592072148;3967104,09950314;-231214,976411528;4972334,1626;0,896549898709976;6365177,32087415;0,62304;0,77959
J59;Observatorio Linceo, Santander;-0,0662778311469332;0,758597505033931;21,7704020898256;4626447,09516402;-307080,654056559;4365109,72204;0,755244524467469;6368084,02409198;0,726956;0,684386
J60;Tocororo Observatory, Arquillinos;-0,0987751636873669;0,72800191069448;993,33204354825;4745880,46104159;-470305,632626775;4222392,4614;0,724667398028161;6369706,96631049;0,74773;0,66201
J61;Brownstown Observatory, Kilcloon;-0,1147309637091;0,932416696985028;51,5483776780437;3783919,86443773;-436047,713949127;5098812,6788;0,929199309502147;6364438,53633754;0,59719;0,79942
J62;Kingsland Observatory, Boyle;-0,146005518575585;0,941136570570143;94,037986579653;3724136,37142286;-547641,473244466;5131787,6626;0,937936504719392;6364302,59417208;0,59017;0,80459
J63;San Gabriel;-0,00902160690355938;0,66897238748737;74,0775820686699;5009697,53217022;-45196,7480262253;3934228,0962;0,665707172414367;6370028,47896256;0,78548;0,61683
J64;La Mata;-0,0114161986372958;0,663722152659241;25,6306474030393;5030174,99127328;-57427,9717571073;3907950,1594;0,660465335246791;6370088,92113177;0,78871;0,61271
J65;Celbridge;-0,114324301993385;0,931036356846849;76,325629591401;3791130,39499993;-435316,526433368;5093582,604;0,92781633314094;6364491,6445738;0,5983;0,7986
J66;Kinver;-0,0386887135289584;0,915475397487382;107,15365966713;3892279,04766703;-150662,447900929;5033755,6508;0,912227236540441;6364843,38456777;0,61071;0,78922
J67;Observatorio La Puebla de Vallbona;-0,00930784090088579;0,69184602641113;161,716944194691;4918225,82444323;-45779,3855423047;4047376,2998;0,688548365651223;6369638,60234972;0,77114;0,63457
J68;Tweenhills Observatory, Hartpury;-0,0400465796870109;0,906071938546072;51,5622540137952;3939358,73500227;-157842,231216987;4996953,783;0,90280826364183;6364982,99466952;0,61813;0,78345
J69;North Observatory, Clanfield;-0,0177964242508859;0,88905301617785;203,803298174738;4026794,10341125;-71670,1026726603;4929428,41482;0,885764338701953;6365490,69999474;0,631443;0,772863
J70;Obs. Astron~A^3mico Vega del Thader, El Palmar;-0,0202388380061269;0,662159067936868;113,054867313648;5035658,08977787;-101929,785885669;3900168,8286;0,65890487194854;6370208,70694038;0,78968;0,61149
J71;Willow Bank Observatory;-0,0367444167422362;0,937019539197262;180,134166970973;3782870,92689842;-139061,976396731;5116352,5638;0,933811226622571;6364472,81712755;0,5935;0,80217
J72;Valle del Sol;-0,0180397231486132;0,660603925290214;255,1527264341;5042055,85755795;-90967,1598474172;3892451,2792;0,657352396949992;6370382,97560287;0,79065;0,61028
J73;Quainton;-0,0159994332530318;0,905345370298605;36,7319384108765;3945650,15668902;-63133,5534285992;4994083,62;0,902080539367568;6364983,28419651;0,6187;0,783
J74;Bilbao;-0,050682616148664;0,754883380907243;13,6895613148882;4646878,45302781;-235717,823120551;4347914,2566;0,751531908343882;6368155,19849323;0,7295;0,68169
J75;OAM Observatory, La Sagra;-0,0447727567684855;0,662917926699605;1516,53606824241;5029781,61461772;-225347,786328824;3904837,62708;0,659663192859145;6371596,47258122;0,789388;0,612222
J76;La Murta;-0,0209931693088381;0,660436815964025;406,746336031234;5042536,78570664;-105874,382356496;3891705,03682;0,657185645712468;6370538,02387633;0,790771;0,610163
J77;Golden Hill Observatory, Stourton Caundle;-0,0419804044982206;0,888912703305079;83,6212491585716;4024501,63063272;-169049,526417523;4928771,4664;0,885623772787413;6365373,4600058;0,63154;0,77276
J78;Murcia;-0,0205180906864444;0,663481103276188;122,400809050042;5030464,22331289;-103230,007872827;3906802,0942;0,660224730634968;6370190,6831587;0,78887;0,61253
J79;Observatorio Calarreona, Aguilas;-0,0282628147092459;0,652562803310649;30,0890308597615;5071886,06826346;-143383,955939055;3851809,77112;0,649325078727428;6370323,8348738;0,795516;0,603908
J80;Sainte Helene;-0,0155631009400346;0,784938888425294;27,3091690493186;4519130,22204556;-70337,3587050391;4485299,3922;0,781580495929726;6367526,6741102;0,70862;0,70323
J81;Guirguillano;-0,0325503905496947;0,745465900794311;817,397365263102;4691824,38275092;-152774,676205945;4304606,686;0,742119513158281;6369159,66681805;0,736;0,6749
J82;Leyland;-0,0470069527439645;0,936978076970621;-179,624232620749;3781244,61984627;-177875,821112209;5115906,094;0,933769500648994;6364113,90890193;0,5935;0,8021
J83;Olive Farm Observatory, Hoghton;-0,045582764074336;0,937945966919668;36,2124141063215;3776651,76236547;-172269,556032566;5119732,978;0,934739428276192;6364309,94689405;0,59274;0,8027
J84;South Observatory, Clanfield;-0,0177971223825859;0,889047149984758;127,3638077843;4026774,92198531;-71672,5733856179;4929345,499;0,885758425028278;6365414,38388869;0,63144;0,77285
J85;Makerstoun;-0,043924701284942;0,970029026522596;369,740847890783;3610368,43666855;-158686,423676639;5238366,382;0,96689336477595;6363994,34173378;0,5666;0,8213
J86;Sierra Nevada Observatory;-0,0590741591922524;0,646891166870858;2933,41053195544;5089154,41731317;-300987,724286802;3824842,9952;0,643665232212623;6373343,72455778;0,7993;0,59968
J87;La Ca~A+/-ada;-0,0784228792798614;0,708672997611867;1389,90457383883;4835476,47840116;-379991,308639784;4130036,9942;0,705356468056884;6370512,67491661;0,76047;0,64753
J88;Strawberry Field Obs., Southampton;-0,0251467038627349;0,8887641788425;30,6862037207787;4027478,3938916;-101299,159786275;4928133,6524;0,885475019130012;6365323,63897975;0,63165;0,77266
J89;Tres Cantos Observatory;-0,064819783089819;0,708579503351975;711,934299157853;4840070,70079624;-314172,465722908;4129144,0546;0,705262718845834;6369836,68162404;0,76045;0,64739
J90;West Challow;-0,0256266694070331;0,90049356967012;63,492761261266;3969152,251561;-101738,42498131;4974949,2;0,897221260939017;6365111,14166674;0,62251;0,78
J91;Alt emporda Observatory, Figueres;-0,0515168835311182;0,737802223177266;244,959900258737;4720568,45036456;-243404,344007395;4268251,288;0,734460204442726;6368750,3661843;0,7411;0,6692
J92;Beaconsfield;-0,0113673294182386;0,900976340832582;147,622269192365;3967839,6512596;-45105,683206018;4976926,4234;0,897704806950872;6365185,20113142;0,62214;0,78031
J93;Mount Tuffley Observatory, Gloucester;-0,0393990625345204;0,904618793883639;25,2670580286039;3946725,55163509;-155577,795565329;4991213,457;0,901352815544901;6364986,94450666;0,61927;0,78255
J94;Abbeydale;-0,0385962110786029;0,904853119676113;68,1187656191718;3945701,97532163;-152364,811443895;4992170,178;0,901587530717672;6365024,91746387;0,61909;0,7827
J95;Great Shefford;-0,0252547397434333;0,89840747843463;160,785804604821;3979659,38280655;-100526,634914651;4966753,2901;0,895132093591495;6365251,97083404;0,624152;0,778715
J96;Observatorio de Cantabria;-0,0688237429268182;0,746505543735562;1079,99385742105;4678908,94927433;-322529,430117549;4309645,4166;0,743158721144211;6369400,11348893;0,735326;0,67569
J97;Alginet;-0,00814545161905691;0,68505173423645;-211,613944603769;4945445,69030428;-40283,7795301864;4013763,502;0,681762815490039;6369407,61049485;0,7754;0,6293
J98;Observatorio Manises;-0,00812625299728544;0,68928744430406;33,6195846694177;4928544,94985532;-40051,484788019;4034747,5826;0,685993010684597;6369564,15302292;0,77275;0,63259
J99;Burjassot;-0,00736389318001443;0,689544857014784;52,6706737257383;4927547,19858055;-36286,5871155167;4036023,2106;0,686250098006033;6369577,80917585;0,772589;0,63279
K01;Astrognosis Observatory, Bradwell;0,010836923858558;0,905432801676354;85,764749089694;3945515,32717586;42758,9230503797;4994466,3084;0,902168133724116;6365030,49703792;0,618636;0,78306
K02;Eastwood Observatory, Leigh on Sea;0,0116519926192393;0,900045440398503;33,5242498027604;3972405,84421466;46288,5384448498;4973150,56452;0,896772439882686;6365090,52231999;0,622858;0,779718
K03;Observatori AAS Montsec;0,012987169497015;0,733369510796596;802,537485337319;4745784,19691609;61637,7692109752;4247707,29906;0,730030843449427;6369402,18205597;0,744133;0,665979
K04;Lo Fossil Observatory, Ager;0,012988042161641;0,733374501011859;805,39967464493;4745765,01031905;61641,6621772763;4247732,81162;0,730035831574009;6369404,93818674;0,74413;0,665983
K05;Eden Observatory, Banham;0,0178566381100792;0,915499979039442;91,2701449380355;3894438,96648038;69548,9795415564;5033838,56662;0,912251851979031;6364826,99207032;0,610689;0,789233
K07;Observatoire de Gravelle, St. Maurice;0,0429595342085884;0,852025959323648;180,284759068618;4203968,06005073;180711,692477006;4777354,4228;0,848695922528707;6366248,45939674;0,65973;0,74902
K08;Observatorio Lledoner, Vallirana;0,0328121899374934;0,72233906006777;500,808101484554;4790082,20494119;157229,517694495;4195094,0222;0,719008983687305;6369334,54188323;0,75142;0,65773
K09;Lli~ASS~A  dAmunt;0,039095375244673;0,726106052284408;162,070753868923;4772875,39340539;186692,480800427;4212825,2514;0,722772628483747;6368915,93618534;0,74889;0,66051
K10;Micro Palomar, Reilhanette;0,0946212800676206;0,770914329540799;604,303120107968;4562257,53211687;432979,602018262;4422092,0248;0,767557964851125;6368403,48917378;0,71851;0,69332
K11;Observatoire de Pommier;0,0502792705585275;0,800747158553843;767,821615998122;4442863,05660465;223572,342773487;4556479,4346;0,797390380909575;6367929,14298898;0,697458;0,71439
K12;Obsevatorio Astronomico de Marratxi;0,0475898927141294;0,691724044297133;98,6773938658292;4913316,26001421;234000,875258995;4046738,4858;0,688426505960832;6369578,12205776;0,77121;0,63447
K13;Albireo Observatory, Inca;0,0508309691350829;0,693390299763659;108,223252469102;4905779,94448362;249580,540330821;4054902,505;0,690090665214653;6369552,70288776;0,77015;0,63575
K14;Observatorio de Sencelles;0,0508431864398468;0,692215717636205;122,6840010496;4910554,31836748;249883,584669514;4049162,179;0,688917567924954;6369591,81355987;0,7709;0,63485
K15;Murviel-l~A"s-Montpellier;0,0655409531367415;0,761240732982965;138,849299218066;4615190,65969969;302917,858661739;4377387,64154;0,757886850469415;6368144,67633883;0,725152;0,686311
K16;Reilhanette;0,0946153459481638;0,770866803871107;577,119892052823;4562450,58976523;432970,606127711;4421856,03362;0,76751043518492;6368377,32172657;0,71854;0,693283
K17;Observatoire des Valentines, Bex;0,122640621346212;0,807173115351154;445,020307011522;4385598,89670814;540565,460025055;4584645,30084;0,803817624809023;6367468,98177715;0,692802;0,718806
K18;H~A(c)singue;0,131322063578557;0,830351070146373;282,532597273473;4273739,2416125;564484,931938481;4685381,644;0,827005354955297;6366811,72123193;0,67588;0,7346
K19;PASTIS Observatory, Banon;0,098564153380801;0,767935420462321;632,141611276927;4573666,25429359;452265,060410218;4408487,45218;0,764579776516621;6368494,97970755;0,720582;0,691187
K20;Danastro Observatory, Romer~A(c)e;0,0816840269872126;0,875028978800289;188,387496288265;4082771,90517408;334240,964496216;4872605,56556;0,871722494150013;6365770,05943133;0,642261;0,763954
K21;Saint-Saturnin-l~A"s-Avignon;0,0860307694893045;0,767221719573348;41,0187698449326;4581695,04136762;395142,085482066;4404807,2654;0,763865950992615;6367919,1079294;0,72101;0,69061
K22;Les Barres Observatory, Lamanon;0,0885948326934094;0,762588540210217;126,793364041371;4601073,05040502;408701,161582428;4383587,19362;0,759234196063348;6368103,84170292;0,724222;0,687283
K23;Gorgonzola;0,164101092260263;0,794748309847402;169,694647854532;4415288,80318018;731128,421242199;4529372,3396;0,791390356980026;6367459,28723301;0,70168;0,71014
K24;Schmelz;0,11974162945865;0,862946749118896;254,223786491246;4125521,58182749;496371,280694528;4822945,36752;0,859627053108632;6366091,01321253;0,651487;0,756168
K25;Haute Provence Sud, Saint-Michel-lObservatoire;0,099721132141948;0,766493373077011;532,973672626178;4579410,22793809;458183,753175936;4401809,5396;0,763138061455125;6368426,61968652;0,72157;0,69014
K26;Contern;0,108561224803299;0,865373107717338;320,966305771769;4119165,58510443;448946,741572162;4833035,585;0,862055950898494;6366106,44429963;0,64965;0,75775
K27;St-Martin Observatory, Amathay V~A(c)signeux;0,108374474573336;0,820768945917337;718,389661290892;4330458,76846311;471157,224357079;4644306,4224;0,817418509683965;6367451,95667535;0,68296;0,72816
K28;Sternwarte Eckdorf;0,120335215937253;0,886699837440182;130,247093540405;4009812,55710826;484864,291874002;4919905,8518;0,883407953911515;6365466,49627923;0,63326;0,77137
K29;Stellarium Gornergrat;0,135847178730203;0,802561522754064;3143,38281967566;4400909,56029681;601556,172264104;4566225,23252;0,799206352021592;6370265,90186024;0,696415;0,715918
K30;L~A 1/4 scherz;0,124762941716637;0,82111838452944;432,004500882031;4320346,07181075;541833,361951847;4645613,9411;0,817767956499185;6367158,11505237;0,682674;0,728365
K31;Osservatorio Astronomico di Bellino;0,1222360540256;0,778055918734561;1785,83387202326;4517834,50852335;555009,272455409;4455424,18444;0,774698969206756;6369432,3610671;0,713656;0,698546
K32;Maritime Alps Observatory, Cuneo;0,131417009489866;0,774293981435401;577,048984371075;4528331,22597708;598549,45709987;4437482,47662;0,770936945526805;6368304,00303434;0,716152;0,695733
K33;San Defendente;0,130857980530452;0,774833031179004;571,432092174043;4526281,12432149;595704,136954129;4439931,68238;0,771475901719973;6368286,86377859;0,715775;0,696117
K34;Turin;0,134399079049823;0,787304531916026;218,60950469334;4468490,22551264;604203,290082385;4496078,4488;0,783946209945396;6367667,38523709;0,70697;0,70492
K35;Huenfelden;0,142483269612136;0,878127597655279;205,194804575824;4039905,54989397;579546,151904698;4885253,41718;0,874824830649815;6365721,60436824;0,639883;0,765937
K36;Ebersheim;0,143969941068985;0,871236643240993;208,456537410924;4072392,90822592;590386,865218381;4857093,92908;0,867925802886318;6365870,09649874;0,645167;0,761522
K37;Cereseto;0,145120636644824;0,786709607785877;122,313881369881;4464343,07056648;652454,985998232;4493335,8486;0,783351235589849;6367583,81246629;0,70738;0,70449
K38;M57 Observatory, Saltrio;0,155652651483059;0,800648531837809;550,724800453041;4395001,24452582;689672,34987915;4555886,26758;0,797291621704904;6367714,15601355;0,697505;0,714297
K39;Serra Observatory;0,156304008359903;0,777256956318432;571,398435189071;4498979,9957314;708991,812247753;4450946,73016;0,773899467703461;6368235,01345135;0,71408;0,697844
K40;Altdorf;0,157315252128509;0,848674723878143;508,795082210438;4171952,88700203;661780,112938443;4763513,859;0,84534201639312;6366648,10509663;0,66228;0,74685
K41;Vegaquattro Astronomical Obs., Novi Ligure;0,153466801127861;0,781404505541191;212,716320513972;4482379,0664261;693348,201911201;4469481,605;0,778046396256059;6367787,65676603;0,71113;0,70075
K42;Knielingen;0,145441777227191;0,855836824720619;84,0000369608444;4145248,61469158;607179,661969827;4793235,9914;0,852510152160683;6366071,35435698;0,65685;0,75151
K43;OVM Observatory, Chiesa in Valmalencom;0,17172119977447;0,808263623009684;1691,78966285683;4349699,71673813;754365,222046764;4590347,358;0,804909091636094;6368692,43888594;0,69215;0,7197
K44;Marienburg Sternwarte, Hildesheim;0,174067096822076;0,909847125522129;107,967368475111;3864291,89918098;679523,011462739;5011808,47106;0,90658955772132;6364960,92334996;0,615161;0,785779
K45;Oss. Astronomico di Punta Falcone, Piombino;0,183227108335317;0,749318512479086;56,4192221703011;4598793,15214004;852181,512155291;4322076,41146;0,745969674058325;6368316,59799734;0,733299;0,677639
K46;Bamberg;0,190439856002109;0,870657707769281;213,430718506025;4043345,70833446;779460,016693078;4854721,261;0,867346220251735;6365887,28746711;0,64561;0,76115
K47;BSCR Observatory, Santa Maria a Monte;0,186544630177508;0,762520125404126;19,4529429795912;4539270,11723632;856737,4368892;4383198,12708;0,759165747239516;6367997,96280116;0,724257;0,687222
K48;Keyhole Observatory, San Giorgio di Mantova;0,189172921498087;0,789049085726416;28,484730770404;4420842,75805692;846424,740848602;4503776,86378;0,785690689247186;6367439,95433839;0,705714;0,706127
K49;Carpione Observatory, Spedaletto;0,195229214002507;0,762379253049502;256,575019640993;4532434,48836335;896279,730698172;4382713,38844;0,759025046359746;6368238,09166846;0,724381;0,687146
K50;Sternwarte Feuerstein, Ebermannstadt;0,194307505624529;0,86900138583909;492,325861079322;4048392,53705809;796684,769274935;4848126,26424;0,865688209117506;6366201,1458731;0,646903;0,760116
K51;Osservatorio del Celado, Castello Tesino;0,203468738868247;0,803364748328125;1235,02397148343;4345300,69927257;896539,235387129;4568406,5564;0,800008743558502;6368340,382882;0,69563;0,71626
K52;Gwen Observatory, San Francesco al Campo;0,133479290534022;0,789422173343312;303,695117944535;4459625,18023176;598828,221611066;4505645,6588;0,786063932829501;6367707,18467945;0,70548;0,70642
K53;Marina di Cerveteri;0,21023607850993;0,732712988895604;9,87318658327848;4643839,66437777;990945,510899889;4244071,75926;0,729374381394643;6368623,47228733;0,744479;0,665409
K54;Astronomical Observatory University of Siena;0,197864137574243;0,755948631488494;293,110233152853;4557710,96353297;913763,468542096;4353042,28116;0,752596853356309;6368411,89034734;0,728803;0,682494
K55;Wallhausen;0,13552481641736;0,870690262929658;222,113433379899;4079881,45457085;556335,429522437;4854861,58008;0,867378816347989;6365895,28308705;0,645586;0,761172
K56;Osservatorio di Foligno;0,221743557867104;0,749798070035566;231,285600531891;4560663,56484405;1028205,62800337;4324429,94512;0,746449082185565;6368481,24087717;0,732993;0,678008
K57;Fiore Observatory;0,227667728947148;0,799118577206969;-5,39166820722841;4340416,69490183;1005607,56338859;4548698,1038;0,795761110665457;6367190,75389143;0,69854;0,71317
K58;Gevelsberg;0,130021793285822;0,895368256872315;410,61543607585;3962491,76649247;518133,37814504;4954858,059;0,892088548584449;6365565,29947701;0,62655;0,77685
K59;NA;0,231735044235996;0,903172886601291;81,495841447765;3851293,32307344;908806,141092196;4985556,04682;0,899904686032323;6365073,28774936;0,620411;0,781663
K60;Lindby;0,235806024716273;0,967539781268378;43,7744026895453;3526391,48819038;847307,584805009;5229105,32272;0,96439800499212;6363718,21715484;0,568623;0,819848
K61;Rokycany Observatory;0,237410156831781;0,868325732099507;409,018461438765;4013446,90775268;971147,779133349;4845281,6138;0,865011774222945;6366132,10727625;0,64741;0,75967
K62;Teplice Observatory;0,241671378200525;0,883805373432845;280,745638653952;3935602,81287266;970082,408245413;4908342,28398;0,880509771254823;6365677,76094458;0,635514;0,769557
K63;G. Pascoli Observatory, Castelvecchio Pascoli;0,182596346343647;0,769383142885819;211,711706478529;4512969,12025348;833333,836979034;4414820,9452;0,76602691935302;6368043,61969925;0,71953;0,69218
K64;Waizenreuth;0,204970943755438;0,871538472699159;473,865275224413;4027552,55837734;837289,934949482;4858535,38872;0,86822811087382;6366129,13544048;0,644963;0,761748
K65;Cesena;0,213521835359734;0,770417062011164;19,4769618874653;4480431,43389156;971478,760868404;4419413,206;0,767060498665608;6367829,29278017;0,71879;0,6929
K66;Osservatorio Astronomico di Anzio;0,220410824450281;0,723672074981355;83,8214206457612;4670934,55909219;1046526,76095329;4201178,76776;0,72034063709912;6368889,30311955;0,750491;0,658684
K67;Bayerwald Sternwarte, Spiegelau;0,233193441358962;0,853948595871449;828,798786703907;4085394,49798369;970340,064542237;4785901,1304;0,850620596583451;6366856,18456827;0,65835;0,75036
K68;Osservatorio Elianto, Pontecagnano;0,260143419404857;0,709610909375601;115,215499036633;4682493,27535885;1246363,19269771;4133736,3154;0,706292738865385;6369218,19434295;0,759709;0,64811
K69;Riethnordhausen;0,191883243293509;0,891700672332629;140,838460583083;3940599,09129342;765553,765145104;4939996,9928;0,888415614084183;6365372,26362319;0,62938;0,77452
K70;Rosarno;0,278791913396566;0,671763300484176;66,1795939154251;4805853,95537593;1375660,31155106;3948132,4414;0,668493750324572;6369962,58293676;0,78375;0,61901
K71;Neutraubling;0,213207676094375;0,855032553579811;312,228600933064;4098546,96929079;887327,836633095;4790046,9214;0,851705263547535;6366316,6319592;0,65748;0,75101
K72;Celico;0,285179818458865;0,686107126321276;747,734355584519;4742495,62483975;1390361,55095386;4019567,6094;0,68281727531674;6370344,86982711;0,77485;0,63021
K73;Gravina in Puglia;0,286509759348885;0,712456584941938;398,864967697018;4636878,64417459;1366097,14886574;4147640,6606;0,709135668768947;6369441,73616526;0,75789;0,65029
K74;Muensterschwarzach Observatory, Schwarzach;0,178658883551148;0,869266050031977;185,833157979025;4058900,92119013;732973,950219753;4848980,935;0,865953004463615;6365889,06655875;0,64667;0,76025
K75;Astro Dolomites, Santa Cristina Valgardena;0,204707922637163;0,812633637392641;1532,15657689348;4302594,90627261;893288,109546287;4609417,9966;0,809280393466698;6368439,4353342;0,68897;0,72269
K76;BSA Osservatorio, Savigliano;0,133150819568797;0,778077003013883;413,764695616851;4510445,6829049;604144,08485414;4454556,7574;0,774719327643731;6368059,84885488;0,713488;0,69841
K77;EHB01 Observatory, Engelhardsberg;0,197052908537916;0,869127917838486;428,703551121132;4045545,82724699;807667,604134822;4848598,2466;0,865814846848933;6366134,85217342;0,6468;0,76019
K78;iota Scorpii Observatory, La Spezia;0,171977065042812;0,77014876893918;112,955132911043;4518151,66073211;784770,580708141;4418252,38452;0,766792315374135;6367928,50360602;0,718987;0,692718
K79;Erfurt;0,192996588823356;0,889408781043462;285,94683820313;3950980,52573609;772136,418650483;4930920,89958;0,886120631308599;6365565,38586063;0,631175;0,773097
K80;Platanus Observatory, Lusowko;0,290376187240828;0,915290767816076;135,20964399459;3733036,96054691;1115515,50945769;5033060,43354;0,912042306040079;6364875,26416;0,610859;0,789111
K81;P.M.P.H.R. Deep Sky Observatory, Atina;0,240595557249596;0,726486683144415;402,764843727251;4637555,81195472;1137815,1256558;4214796,09666;0,723153075496598;6369148,5542093;0,748666;0,660819
K82;Alphard Observatory, Ostuni;0,306992943450291;0,710159302717876;262,811983916681;4616924,20062439;1463634,57642066;4136478,9156;0,706840643140584;6369354,21112758;0,75937;0,64854
K83;Beppe Forti Astronomical Observatory, Montelupo;0,192739676357462;0,763674578081253;252,510418799252;4529055,28968454;883901,077773751;4388670,5712;0,760319951025092;6368206,36559668;0,723487;0,68808
K84;Felliscopio Observatory, Fellicarolo;0,187773167437987;0,771220505743001;986,817898034637;4501138,07434006;855268,564466372;4423756,71934;0,767864276820961;6368779,45869881;0,71834;0,693581
K85;Kelmis;0,105271453696215;0,885300649250599;240,845031511344;4023600,27993777;425141,897429671;4914350,49186;0,882006973872882;6365606,45991488;0,634354;0,770499
K86;Brescia;0,177707504575885;0,794983399295197;201,909977232268;4403902,82880974;790950,222143681;4530443,86712;0,791625488014191;6367486,47526108;0,701516;0,710308
K87;Dettelbach Vineyard Observatory;0,17750190479;0,869308177254807;276,297411226613;4059601,84737995;728251,496012447;4849223,30432;0,865995225118302;6365978,64085761;0,646647;0,760288
K88;NA;0,347208820074744;0,836320215878933;978,187558143499;4027582,49068823;1457455,69032987;4711468,2366;0,832978571436445;6367380,21112797;0,67154;0,73869
K89;Digital Stargate Observatory, Manciano;0,201819228192187;0,741416069511241;206,853263711366;4615685,852242;944391,10707811;4285217,1404;0,73807173094594;6368635,36325429;0,738665;0,67186
K90;Sopot Astronomical Observatory;0,358591333857475;0,777199266857153;326,339866889765;4264877,67623773;1598456,78265033;4450513,01664;0,773841656668004;6367991,18957885;0,714093;0,697776
K91;Sutherland-LCO A;0,363206333465599;-0,565147026418298;1809,88273877846;5041273,68869274;1916026,26066124;-3397112,17052;-0,562114413655379;6373850,33829194;0,845561;-0,532618
K92;Sutherland-LCO B;0,363203715471721;-0,565147026418298;1809,88273877846;5041278,70482048;1916013,06263102;-3397112,17052;-0,562114413655379;6373850,33829194;0,845561;-0,532618
K93;Sutherland-LCO C;0,363204937202197;-0,565149258888325;1811,32785045349;5041270,40191587;1916016,95573945;-3397124,9268;-0,562116640389093;6373851,74036861;0,84556;-0,53262
K94;Sutherland;0,363219947033764;-0,565136856195524;1768,89407930561;5041247,60427148;1916094,89020669;-3397035,63284;-0,562104253196063;6373809,54583943;0,845561;-0,532606
K95;MASTER-SAAO Observatory, Sutherland;0,363221517830091;-0,565146013511751;1760,48558384163;5041208,82240011;1916089,21254056;-3397080,27982;-0,562113380160683;6373800,96088676;0,845555;-0,532613
K96;Savelli Observatory;0,292363419127149;0,686165783655982;1218,1913122339;4732507,69266827;1424430,3443077;4020154,39828;0,682876096685499;6370814,09656246;0,77487;0,630302
K97;Freconrupt;0,125319178149248;0,845920730872835;690,923577994428;4204157,12700868;529637,054936597;4752033,207;0,842585895053613;6366888,73461525;0,664361;0,74505
K98;6ROADS Observatory 1, Wojnowko;0,2979655769602;0,91863391950148;121,614719427057;3708281,7692439;1138845,05085645;5046014,43588;0,915391226005848;6364792,48813944;0,608205;0,791142
K99;ISON-Uzhgorod Observatory;0,391887503596547;0,847590889091985;237,664618933369;3908504,98954707;1615240,72732059;4758743,01028;0,844257152402721;6366399,99516196;0,663064;0,746102
L00;East Rome Observatory, Rome;0,218820654968789;0,731422086619337;96,1347980307234;4640584,69623278;1031979,85379001;4238018,9044;0,728084475839909;6368737,15705006;0,74535;0,66446
L01;ViA!njan Observatory, Tican;0,239970554844456;0,790475266214643;383,822693855106;4366140,42563802;1068331,2287693;4510422,88566;0,787117108578546;6367764,79137223;0,704742;0,707169
L02;NOAK Observatory, Stavraki;0,363317860004801;0,692065845444384;583,295587800484;4596846,74505054;1747700,60066886;4048722,08734;0,688768124015334;6370055,5670712;0,771051;0,634781
L03;SGT Observatory, Gaflenz;0,257101135985706;0,83595377538834;534,483755222781;4143781,00869097;1089482,55319265;4709573,92902;0,832611656854371;6366944,31219592;0,671765;0,738393
L04;ROASTERR-1 Observatory, Cluj-Napoca;0,41183487161759;0,81717976140278;397,177940556678;4006901,9912743;1750272,628964;4628456,7445;0,81382761883422;6367207,36894017;0,685544;0,725675
L05;Dridri Observatory, Franciacorta;0,175752910346577;0,795810570625327;236,540799731124;4401760,38903946;781687,357935245;4534155,9446;0,79245277005512;6367503,41798291;0,70093;0,71089
L06;Sormano 2 Observatory, Bellagio Via Lattea;0,161513292578331;0,802329596617929;375,699799752275;4383172,33508402;714161,42356692;4563208,3723;0,798972919657877;6367503,19253833;0,69628;0,715445
L07;Osservatorio Salvatore di Giacomo, Agerola;0,254190799458005;0,709021230647312;735,945065468384;4692650,54786785;1219201,13767829;4131293,48778;0,705703996453186;6369851,36880712;0,760166;0,647727
L08;NA;0,425763820778981;1,0510462334882;75,5194712248088;2892313,79181246;1311675,13974599;5512785,8555;1,04814586559131;6362136,32604152;0,497926;0,864325
L09;Sutherland-LCO Aqawan A {#}1;0,363200748411992;-0,565148948822442;1802,52569515727;5041272,46560592;1915993,57294956;-3397118,54866;-0,562116327027433;6373842,94422997;0,845559;-0,532619
L10;Kryoneri Observatory;0,394769042191589;0,662740255536746;974,13657303617;4647822,80918743;1936472,41127974;3903613,0242;0,65948553771165;6371057,75424727;0,78943;0,61203
